Salary,SalaryBin,Age,Gender,Designation,Tenure,JobCity,10percentage,10board,12graduation,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
340000.0,250k - 500k,24,male,software engineer,0,hyderabad,91.43,icse,2009,74.0,cbse,2,B.Tech/B.E.,CS,70.0,1,Telangana,2016,665,460,570,0.1447898895,445.0,,284.0,0.4155,0.3789,-0.1437,-0.7415,-0.2859
640000.0,500k - 1M,28,male,software engineer,5,bangalore,78.0,state,2004,71.3,state,2,B.Tech/B.E.,CS,67.0,0,Madhya Pradesh,2009,455,605,625,0.9168699611,555.0,,,-0.2628,-0.5913,0.2366,-0.1727,0.8183
330000.0,250k - 500k,23,male,software engineer,2,chennai,76.17,state,2009,72.0,cbse,2,B.Tech/B.E.,CS,78.0,0,Rajasthan,2013,510,535,605,0.8194165298,505.0,,,0.4155,-0.7866,-1.2196,1.1601,-1.8189
225000.0,< 250k,25,male,systems engineer,1,other,82.4,cbse,2010,72.0,cbse,2,B.Tech/B.E.,EC,64.06,0,Uttar Pradesh,2014,485,525,545,0.3387863472,,292.0,,-0.0154,0.3789,0.6248,0.9066,0.6721
180000.0,< 250k,30,male,software engineer,0,noida,58.0,state,2004,57.6,state,2,B.Tech/B.E.,CS,61.9,0,Uttarakhand,2011,265,375,365,0.1656330915,305.0,,,0.8192,0.8128,-0.1988,0.1798,-0.2875
440000.0,250k - 500k,25,female,software engineer,3,bangalore,79.0,cbse,2007,83.4,cbse,2,B.Tech/B.E.,EC,72.7,0,Jammu and Kashmir,2012,535,485,525,0.3760595867,,300.0,,0.3555,0.6178,0.7083,0.2973,-0.2875
305000.0,250k - 500k,25,female,software engineer,1,bangalore,90.04,state,2008,75.16,state,2,B.Tech/B.E.,EC,77.0,0,Karnataka,2012,505,495,615,0.538386893,475.0,333.0,,-0.0696,0.0328,-0.1988,0.0035,-0.9194
500000.0,250k - 500k,24,female,software engineer,3,gurgaon,76.0,cbse,2008,76.6,cbse,2,B.Tech/B.E.,CS,77.58,0,Haryana,2012,595,645,495,0.8646854134,525.0,,,-2.5811,-0.2012,0.5994,0.1798,0.1864
270000.0,250k - 500k,27,male,systems engineer,0,other,60.4,cbse,2006,60.0,cbse,2,B.Tech/B.E.,EC,62.0,0,Uttar Pradesh,2010,395,425,395,0.6557669426,,,,-0.2628,0.3448,-0.1988,0.5323,0.6603
300000.0,250k - 500k,22,male,software engineer,1,noida,74.23,state,2010,77.77,state,2,B.Tech/B.E.,CS,75.6,0,Punjab,2014,475,435,430,0.8194165298,505.0,,,0.2718,1.0449,0.1637,0.1459,0.8637
1200000.0,> 1M,27,male,data scientist,1,gurgaon,59.8,icse,2006,60.25,icse,2,B.Tech/B.E.,ME,68.63,0,Uttar Pradesh,2010,575,595,405,0.02106622826,,,,0.2009,1.1248,1.1074,-1.1128,0.9763
315000.0,250k - 500k,24,female,software engineer,1,bangalore,82.3,cbse,2010,89.6,state,2,B.Tech/B.E.,EC,67.95,0,Punjab,2014,555,580,355,0.4446177169,345.0,,,-0.159,-1.1196,1.2396,1.6672,0.6721
300000.0,250k - 500k,23,male,software engineer,1,kolkata,90.0,cbse,2009,86.4,cbse,2,B.Tech/B.E.,EL,65.7,0,Jharkhand,2014,605,325,515,0.8376207257,334.0,,,0.1282,-0.2871,1.3933,0.653,-0.6692
320000.0,250k - 500k,23,male,software engineer,2,new delhi,84.2,cbse,2009,67.0,cbse,2,B.Tech/B.E.,EC,69.88,0,Uttar Pradesh,2013,495,385,505,0.9107701642,445.0,433.0,,-1.0355,1.2028,0.3817,0.64983,-0.1295
180000.0,< 250k,25,male,other,2,jaipur,86.4,cbse,2008,80.4,cbse,2,B.Tech/B.E.,CS,61.54,0,Kerala,2012,585,505,605,0.6707431514,455.0,,,0.51,0.5008,-0.4891,-0.8778,0.1864
675000.0,500k - 1M,27,male,software engineer,4,noida,60.0,state,2004,59.0,state,2,B.Tech/B.E.,CS,67.0,0,Uttar Pradesh,2011,515,555,425,0.6000571823,435.0,,,-0.881,-0.2793,-0.6343,-0.6428,-2.9731
120000.0,< 250k,23,male,software engineer,1,pune,60.8,state,2009,63.0,state,2,B.Tech/B.E.,CS,68.0,1,Tamil Nadu,2014,440,400,310,0.1447898895,345.0,,284.0,0.4155,-1.1196,0.7785,-0.1076,-0.2859
325000.0,250k - 500k,23,male,software engineer,1,noida,82.8,cbse,2009,73.6,cbse,2,B.Tech/B.E.,CS,67.5,1,Karnataka,2014,520,450,575,0.744758354,545.0,,438.0,-0.159,0.0459,0.7785,-1.1218,-0.0943
350000.0,250k - 500k,24,male,systems engineer,1,bangalore,82.6,cbse,2009,63.6,cbse,2,B.Tech/B.E.,CS,71.0,0,Uttarakhand,2013,535,525,530,0.7357957092,475.0,,,0.8192,-0.9033,-1.5776,-1.1128,-0.1295
205000.0,< 250k,23,female,quality assurance,1,hyderabad,74.0,state,2009,61.1,state,2,B.Tech/B.E.,CS,71.0,1,Telangana,2013,500,460,235,0.08005528134,275.0,,253.0,1.1336,0.3789,0.6248,-1.8824,0.8637
300000.0,250k - 500k,26,male,project manager,1,bangalore,89.8,state,2007,66.6,state,2,B.Tech/B.E.,EC,55.33,0,Orissa,2012,555,205,435,0.6493897148,,,,-0.881,-0.2793,0.9623,1.1199,0.1864
325000.0,250k - 500k,23,female,systems engineer,1,pune,88.67,state,2009,86.8,state,2,B.Tech/B.E.,EC,74.94,1,Telangana,2013,570,590,620,0.6493897148,335.0,,,0.8463,0.2124,-0.1437,-1.2486,-1.0524
105000.0,< 250k,23,male,systems engineer,1,bangalore,64.66,state,2008,63.0,state,2,B.Tech/B.E.,CS,67.0,0,Uttar Pradesh,2013,370,410,470,0.8422483223,415.0,,469.0,0.2718,-1.1196,-1.8344,-0.7415,-1.8189
250000.0,< 250k,26,male,systems engineer,5,noida,78.0,cbse,2006,77.0,cbse,2,B.Tech/B.E.,EC,68.64,0,Uttar Pradesh,2010,505,555,554,0.9107701642,275.0,433.0,,-0.2628,0.0328,-1.5051,-0.6428,1.1343
340000.0,250k - 500k,26,male,software engineer,2,gurgaon,77.8,cbse,2007,79.6,cbse,1,B.Tech/B.E.,CS,70.12,1,Delhi,2011,535,445,465,0.7357957092,475.0,,,-1.0355,0.3448,0.8171,0.6498,-0.4455
195000.0,< 250k,24,male,software engineer,1,noida,79.6,state,2011,87.58,state,2,B.Tech/B.E.,CS,66.3,0,Tamil Nadu,2014,380,355,210,0.1447898895,285.0,,284.0,0.8463,0.7119,0.4711,1.1601,0.4805
320000.0,250k - 500k,24,male,software engineer,1,noida,89.5,cbse,2010,81.4,cbse,2,B.Tech/B.E.,ME,60.0,0,Punjab,2014,735,510,585,0.725984148,,,,0.2718,0.3789,-0.6048,-0.7415,0.0973
360000.0,250k - 500k,24,male,systems engineer,1,noida,81.2,cbse,2009,76.4,cbse,2,B.Tech/B.E.,ME,72.3,0,Uttar Pradesh,2013,765,605,665,0.7553751209,,,,1.5644,0.7119,1.2396,-2.3895,1.247
145000.0,< 250k,23,male,systems engineer,1,bangalore,80.0,state,2009,89.0,state,2,B.Tech/B.E.,CS,62.0,1,Telangana,2013,325,530,405,0.3565364877,275.0,,346.0,0.99,0.3789,-0.2974,-1.1218,-1.244
100000.0,< 250k,22,male,software engineer,1,other,78.0,state,2012,62.0,state,2,B.Tech/B.E.,CS,60.0,0,Karnataka,2014,525,435,405,0.744758354,415.0,,438.0,-2.3134,-0.1206,-0.2974,0.1459,-1.6273
325000.0,250k - 500k,29,male,project manager,4,hyderabad,72.0,icse,2004,62.0,icse,2,B.Tech/B.E.,EC,53.0,1,Maharashtra,2010,335,335,405,0.3760595867,275.0,300.0,,0.0464,0.0328,-0.1988,-0.1727,1.6082
385000.0,250k - 500k,23,male,software engineer,2,bangalore,64.56,cbse,2008,66.66,cbse,2,B.Tech/B.E.,EL,65.02,0,Uttar Pradesh,2013,545,475,485,0.3760595867,,300.0,,0.1282,0.0459,0.1637,0.2727,-0.2859
120000.0,< 250k,24,male,software engineer,1,noida,60.0,state,2009,47.0,state,2,B.Tech/B.E.,CS,59.9,0,Uttar Pradesh,2014,395,400,390,0.4867470084,305.0,,376.0,0.8463,-0.2871,0.01,0.2727,0.0973
235000.0,< 250k,23,female,software engineer,1,mumbai,91.12,state,2010,72.0,state,2,B.Tech/B.E.,CS,74.0,1,West Bengal,2014,490,470,585,0.9538997751,475.0,,530.0,1.1336,1.5444,1.547,-1.7556,-0.0943
615000.0,500k - 1M,22,male,quality assurance,2,noida,80.0,state,2009,77.2,cbse,2,B.Tech/B.E.,CS,76.76,0,Uttar Pradesh,2013,475,630,810,0.9743961125,615.0,,,-1.8825,-0.7866,0.3174,1.0333,-1.8189
290000.0,250k - 500k,25,female,software engineer,1,bangalore,88.6,cbse,2009,78.0,cbse,2,B.Tech/B.E.,CS,84.0,1,West Bengal,2014,455,560,630,0.04099931036,495.0,,223.0,0.4155,-0.1206,-0.2974,1.1601,0.0973
145000.0,< 250k,24,male,software engineer,1,other,72.0,cbse,2009,54.0,cbse,2,B.Tech/B.E.,CS,64.0,0,Uttar Pradesh,2014,335,535,400,0.4867470084,395.0,,376.0,-1.1644,-0.2871,0.6248,0.1459,-0.0943
305000.0,250k - 500k,24,male,software engineer,2,noida,85.0,icse,2008,80.0,icse,2,B.Tech/B.E.,EC,63.0,0,Uttar Pradesh,2013,660,585,620,0.02196910894,,164.0,376.0,1.2772,-0.6201,-0.1437,-1.6289,-0.0943
275000.0,250k - 500k,23,female,support,1,noida,78.33,cbse,2008,67.6,cbse,2,B.Tech/B.E.,CS,65.72,0,Haryana,2012,510,655,605,0.4883479768,405.0,,,1.8517,1.3779,1.0859,-2.136,1.6302
180000.0,< 250k,26,male,data scientist,1,hyderabad,81.33,state,2006,91.9,state,2,B.Tech/B.E.,EC,70.56,1,Tamil Nadu,2010,325,295,575,0.6944793277,225.0,366.0,,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455
140000.0,< 250k,28,female,software engineer,2,bangalore,77.8,cbse,2005,67.6,cbse,2,B.Tech/B.E.,EC,83.5,0,Uttarakhand,2012,425,455,555,0.6944793277,,366.0,,-0.4173,-0.0842,-0.1626,0.53233,-0.6035
120000.0,< 250k,25,male,software engineer,1,other,75.0,cbse,2009,80.0,state,2,B.Tech/B.E.,EC,60.85,0,Kerala,2013,570,580,750,0.6493897148,495.0,,,-0.4463,0.0459,-0.7585,-1.2486,-0.4776
320000.0,250k - 500k,24,male,engineer(other),3,bangalore,73.0,state,2008,63.1,state,2,B.Tech/B.E.,EL,73.2,0,Orissa,2012,355,425,505,0.2294817549,,266.0,,0.8192,1.5538,0.926,-0.0552,0.3444
405000.0,250k - 500k,26,male,systems engineer,2,hyderabad,77.0,cbse,2007,60.2,cbse,2,B.Tech/B.E.,CS,68.5,0,Uttar Pradesh,2012,570,475,500,0.4883479768,405.0,,,-0.0154,-2.1186,0.1637,1.6672,-1.6273
325000.0,250k - 500k,23,male,systems engineer,1,pune,78.0,cbse,2010,76.6,cbse,1,B.Tech/B.E.,CS,75.0,0,Uttar Pradesh,2014,590,555,545,0.9113952784,525.0,,500.0,-0.159,-0.2871,0.01,-0.6147,0.2889
340000.0,250k - 500k,23,male,software engineer,1,kolkata,87.0,state,2009,79.0,state,2,B.Tech/B.E.,CS,78.0,1,West Bengal,2013,510,605,445,0.5632678237,425.0,196.0,,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679
225000.0,< 250k,26,female,quality assurance,2,gurgaon,72.0,cbse,2007,69.0,cbse,2,B.Tech/B.E.,CS,72.0,0,Haryana,2011,505,345,365,0.3423148999,365.0,,,0.51,0.1888,0.2366,-0.4078,0.5024
200000.0,< 250k,25,male,software engineer,1,kolkata,73.0,state,2009,61.0,state,2,B.Tech/B.E.,CS,58.0,0,Karnataka,2014,520,390,320,0.6226429158,415.0,,407.0,0.1282,1.3779,0.6248,-0.2344,0.6721
225000.0,< 250k,24,male,sales,1,new delhi,78.0,state,2009,72.0,state,2,B.Tech/B.E.,CS,64.0,0,Uttarakhand,2014,595,530,525,0.4867470084,445.0,,376.0,1.4208,1.2114,0.3174,-0.995,1.4386
335000.0,250k - 500k,23,male,software engineer,0,chennai,73.0,state,2009,68.46,state,1,B.Tech/B.E.,CS,63.0,0,Rajasthan,2014,420,485,545,0.9168699611,555.0,,,-0.8772,0.5454,-0.1437,0.653,-0.2859
350000.0,250k - 500k,24,male,data scientist,1,noida,84.0,cbse,2009,85.2,cbse,1,B.Tech/B.E.,EC,78.59,1,Delhi,2013,625,605,735,0.3760595867,,300.0,,-1.0208,1.0449,-1.3733,-1.8824,1.0554
240000.0,< 250k,25,male,software engineer,0,bangalore,79.0,cbse,2007,72.0,cbse,1,B.Tech/B.E.,EC,78.96,1,Delhi,2012,565,475,615,0.2294817549,485.0,266.0,,1.4374,1.9048,1.2525,-0.26087,0.8183
435000.0,250k - 500k,25,male,systems engineer,2,other,85.0,cbse,2007,64.0,cbse,2,B.Tech/B.E.,ME,65.0,0,Uttar Pradesh,2012,465,505,515,0.5358628195,,,,0.2009,0.8128,1.2525,-0.4078,0.9763
375000.0,250k - 500k,22,male,software engineer,1,noida,85.8,cbse,2010,78.4,cbse,1,B.Tech/B.E.,CS,77.56,1,Delhi,2014,530,595,340,0.8422483223,485.0,,469.0,1.2772,1.2114,-2.1418,-1.7556,-0.6692
275000.0,250k - 500k,23,male,software engineer,1,chennai,87.4,cbse,2009,82.2,cbse,2,B.Tech/B.E.,CS,79.68,0,Uttar Pradesh,2013,380,510,325,0.3084005829,355.0,,,0.99,0.7119,1.0859,-0.1076,0.6721
235000.0,< 250k,25,male,software engineer,3,hyderabad,92.66,state,2008,95.6,state,2,B.Tech/B.E.,CS,71.44,0,Telangana,2012,455,385,515,0.9014895714,545.0,,,0.6646,0.8518,0.5994,-0.6428,0.5024
455000.0,250k - 500k,24,male,systems engineer,2,pune,76.87,state,2008,81.33,state,2,B.Tech/B.E.,CS,74.5,0,Madhya Pradesh,2012,375,505,525,0.9617721211,,,,0.3555,0.2668,1.2525,0.17983,0.0284
110000.0,< 250k,22,female,other,1,bangalore,70.0,cbse,2010,70.0,cbse,2,B.Tech/B.E.,CE,65.0,0,Himachal Pradesh,2014,475,455,415,0.6796446409,,,,-0.0154,1.2114,1.3933,-0.8682,1.6302
180000.0,< 250k,22,male,software engineer,1,hyderabad,91.3,state,2010,88.9,state,2,B.Tech/B.E.,CS,74.86,1,Telangana,2014,525,545,560,0.4867470084,455.0,,376.0,-1.0208,0.7119,0.4711,-0.2344,0.2889
430000.0,250k - 500k,24,male,software engineer,2,chennai,77.9,state,2009,82.75,state,2,B.Tech/B.E.,EC,67.2,0,Tamil Nadu,2013,570,495,620,0.538386893,375.0,333.0,,0.4155,0.8784,0.01,-2.136,-0.2859
450000.0,250k - 500k,24,female,software engineer,2,bangalore,76.2,cbse,2008,72.6,cbse,2,B.Tech/B.E.,CS,74.7,0,Rajasthan,2012,510,665,455,0.8431237267,515.0,,,-0.1082,0.2668,-0.2714,0.2973,-0.9194
240000.0,< 250k,24,female,software engineer,2,new delhi,77.78,cbse,2009,66.67,cbse,2,B.Tech/B.E.,EC,79.0,0,Haryana,2013,615,555,595,0.8816200695,,420.0,,0.2718,0.0459,-0.2974,-0.3612,0.0973
660000.0,500k - 1M,27,male,software engineer,4,pune,78.0,state,2005,67.0,state,2,MCA,CS,78.0,1,Telangana,2011,465,515,615,0.8194165298,505.0,,,0.1623,1.4368,1.688,-0.6134,0.6603
120000.0,< 250k,26,female,software engineer,1,kolkata,81.33,state,2006,78.4,state,2,MCA,CS,71.25,1,West Bengal,2012,365,525,524,0.7357957092,475.0,,,1.7156,-0.5913,1.1558,0.219,-0.9194
300000.0,250k - 500k,26,male,quality assurance,2,bangalore,65.6,icse,2008,70.2,icse,2,B.Tech/B.E.,CS,79.0,1,West Bengal,2013,525,590,535,0.744758354,615.0,,438.0,-0.4463,-0.2871,1.2396,-0.7415,0.0973
180000.0,< 250k,24,male,engineer(other),1,new delhi,65.8,cbse,2009,76.8,cbse,2,B.Tech/B.E.,EL,77.5,0,Rajasthan,2013,430,495,470,0.9383991368,,333.0,,0.5591,-0.1206,-2.1418,0.7798,-1.0524
70000.0,< 250k,23,male,software engineer,1,kolkata,67.75,state,2009,61.5,state,2,B.Tech/B.E.,CS,76.1,1,West Bengal,2013,450,355,295,0.6707431514,455.0,,,-0.7335,0.2124,-0.1437,0.5262,-0.8608
300000.0,250k - 500k,23,female,software engineer,1,pune,91.6,state,2010,88.9,state,2,B.Tech/B.E.,EC,75.3,0,Andhra Pradesh,2014,420,540,595,0.1121394382,365.0,228.0,,-0.159,0.5454,-0.4511,1.5404,0.4805
215000.0,< 250k,23,male,engineer(other),1,other,78.66,state,2008,70.6,state,2,B.Tech/B.E.,EC,74.96,0,Uttar Pradesh,2013,415,485,530,0.6493897148,,,,-0.4173,0.1498,-0.598,0.6498,0.1864
450000.0,250k - 500k,25,male,systems engineer,3,noida,85.6,cbse,2006,79.4,cbse,1,B.Tech/B.E.,EC,67.23,0,Uttar Pradesh,2011,525,525,565,0.538386893,,333.0,,-1.9629,-1.9953,-1.6502,0.6498,-1.2354
180000.0,< 250k,27,male,engineer(other),3,new delhi,78.4,cbse,2005,61.8,cbse,2,B.Tech/B.E.,EC,62.6,0,Haryana,2010,525,465,645,0.3760595867,,300.0,,0.6646,0.5008,0.672,0.76733,-0.169
240000.0,< 250k,26,male,systems engineer,3,new delhi,61.0,state,2005,48.0,state,2,B.Tech/B.E.,CS,68.16,0,Uttar Pradesh,2011,505,505,445,0.1901534056,315.0,,,-1.0355,-1.3713,0.2366,-0.5253,0.0284
410000.0,250k - 500k,25,male,software engineer,2,hyderabad,91.5,state,2008,95.5,state,2,B.Tech/B.E.,CS,93.0,0,Tamil Nadu,2012,595,605,535,0.9954647186,685.0,,,0.51,1.1248,0.5269,0.00353,0.1864
300000.0,250k - 500k,25,male,software engineer,1,mumbai,75.0,state,2008,67.0,state,2,MCA,CS,72.0,0,Punjab,2014,545,535,445,0.9900087567,655.0,,,-2.457,0.0459,0.3174,1.2869,-0.4776
305000.0,250k - 500k,25,male,software engineer,1,bangalore,90.4,cbse,2008,79.0,cbse,2,B.Tech/B.E.,CS,75.16,0,Uttar Pradesh,2012,595,545,690,0.9787992926,505.0,,561.0,-0.7335,0.2124,-0.7585,0.2727,-1.0524
215000.0,< 250k,24,male,software engineer,1,chennai,81.2,state,2008,80.7,state,2,B.Tech/B.E.,CS,74.3,0,Tamil Nadu,2012,500,460,235,0.2378028398,385.0,,315.0,1.8517,1.2114,-0.4511,-1.8824,-0.4776
200000.0,< 250k,23,male,quality assurance,2,hyderabad,58.6,state,2010,60.4,state,2,B.Tech/B.E.,ME,72.8,1,Telangana,2013,380,340,310,0.4143374264,,,,-1.9629,0.2668,0.4906,-0.0552,-1.0774
300000.0,250k - 500k,22,male,project manager,1,gurgaon,77.0,icse,2010,77.14,icse,2,B.Tech/B.E.,ME,74.36,1,Tamil Nadu,2014,590,400,560,0.0669607065,,,,0.8463,-0.6201,0.6248,0.3995,1.4386
550000.0,500k - 1M,29,male,software engineer,4,mumbai,82.2,state,2003,74.0,state,1,B.Tech/B.E.,EC,60.0,1,Rajasthan,2011,525,455,465,0.8246664007,,400.0,,-1.3447,0.6568,0.3817,-0.6428,-0.1295
35000.0,< 250k,26,female,systems engineer,3,gurgaon,86.0,state,2007,75.2,state,2,B.Tech/B.E.,CS,76.6,0,Punjab,2011,455,435,565,0.8646854134,525.0,,,-2.5811,0.0328,0.3817,0.4148,-1.0774
350000.0,250k - 500k,25,male,systems engineer,1,new delhi,82.0,cbse,2008,81.2,cbse,1,B.Tech/B.E.,CS,71.67,1,Delhi,2013,580,640,870,0.6226429158,625.0,,407.0,-0.5899,1.0449,0.3174,-1.2486,0.8637
500000.0,250k - 500k,26,male,systems engineer,3,other,84.0,icse,2007,80.8,cbse,1,B.Tech/B.E.,ME,72.0,1,Delhi,2012,595,605,645,0.4906369559,,,,-0.4173,1.1248,-0.1988,0.88483,0.1864
240000.0,< 250k,22,male,engineer(other),1,chennai,81.0,state,2010,88.88,state,2,B.Tech/B.E.,EL,75.1,0,Tamil Nadu,2014,570,445,310,0.9660069235,,,,0.1282,-0.6201,0.01,0.7798,-0.8608
385000.0,250k - 500k,25,male,systems engineer,2,gurgaon,90.1,cbse,2008,87.0,cbse,1,B.Tech/B.E.,EC,78.34,1,Delhi,2012,660,680,765,0.960603252,585.0,466.0,,-0.7335,0.0459,-1.2196,-0.2344,-1.0524
105000.0,< 250k,22,male,software engineer,1,hyderabad,86.17,state,2010,83.9,state,2,B.Tech/B.E.,EC,68.0,1,Telangana,2014,430,400,465,0.3387863472,315.0,292.0,,0.5591,0.3789,0.6248,1.0333,0.2889
440000.0,250k - 500k,26,male,software engineer,2,gurgaon,91.4,icse,2007,86.0,icse,1,M.Tech./M.E.,CS,90.24,0,Haryana,2013,655,625,675,0.9743961125,615.0,,,-1.0355,0.9688,-1.0697,0.1798,-0.6035
200000.0,< 250k,24,male,sales,0,gurgaon,83.89,cbse,2009,67.0,cbse,2,B.Tech/B.E.,EC,80.07,0,Punjab,2014,440,590,585,0.4369626481,405.0,,,1.9953,0.0459,0.7785,-2.136,0.4805
115000.0,< 250k,25,male,software engineer,1,bangalore,81.2,cbse,2008,65.2,cbse,2,B.Tech/B.E.,CS,68.96,0,Uttar Pradesh,2013,570,530,525,0.6226429158,465.0,,407.0,-0.8772,-0.9531,-0.6048,0.3995,-1.6273
180000.0,< 250k,26,male,software engineer,1,other,76.7,state,2006,83.1,state,2,B.Tech/B.E.,other,79.3,0,West Bengal,2010,475,395,435,0.1304417357,,,,-0.2628,-0.2793,-1.2148,0.8848,-0.2875
305000.0,250k - 500k,23,male,software engineer,1,pune,88.2,cbse,2010,78.2,cbse,2,B.Tech/B.E.,EC,82.1,0,Orissa,2014,630,555,520,0.6493897148,425.0,292.0,,0.99,1.5444,-0.4511,-1.3753,-0.8608
325000.0,250k - 500k,23,male,software engineer,0,noida,80.6,cbse,2010,80.6,cbse,2,B.Tech/B.E.,CS,70.3,1,Delhi,2014,475,460,570,0.9922591893,665.0,,,-2.0262,-0.7866,0.01,-0.2344,-1.0524
450000.0,250k - 500k,22,male,data scientist,1,bangalore,85.0,cbse,2010,87.0,state,1,B.Tech/B.E.,EC,87.8,1,Karnataka,2014,730,610,695,0.9762925609,,484.0,,-0.0154,0.2124,-0.1437,-0.7415,0.6721
360000.0,250k - 500k,24,male,software engineer,2,bangalore,82.0,state,2008,70.16,state,2,B.Tech/B.E.,CS,85.8,0,Orissa,2012,415,245,485,0.5632678237,425.0,,,-2.1175,-2.9314,-2.2308,-0.8778,-3.9605
450000.0,250k - 500k,25,male,engineer(other),4,bangalore,91.0,state,2007,90.91,state,2,B.Tech/B.E.,EC,83.2,0,Tamil Nadu,2011,565,515,575,0.2294817549,325.0,266.0,,0.6646,1.1248,1.5428,-0.4078,0.3444
300000.0,250k - 500k,23,female,software engineer,1,bangalore,87.0,state,2009,84.7,state,2,B.Tech/B.E.,CS,76.67,1,Telangana,2013,360,435,295,0.1901534056,315.0,,,1.4208,0.8784,0.7785,-0.1076,0.8637
310000.0,250k - 500k,28,male,systems engineer,2,other,69.0,state,2004,69.0,state,2,B.Tech/B.E.,EC,67.8,0,Uttar Pradesh,2010,505,455,655,0.9854613943,535.0,500.0,,-3.1994,-1.2153,-0.9245,-0.5253,-0.1295
350000.0,250k - 500k,27,male,data scientist,3,jaipur,74.4,icse,2005,74.4,icse,2,B.Tech/B.E.,ME,69.11,0,Uttar Pradesh,2010,585,415,505,0.5358628195,235.0,366.0,,-0.1082,1.1248,-0.1988,0.0623,0.3444
240000.0,< 250k,25,male,sales,1,bangalore,79.28,state,2008,68.55,state,2,B.Tech/B.E.,ME,79.75,0,Tamil Nadu,2013,615,640,545,0.9091519433,,,,1.1336,1.2114,-1.527,-0.995,0.8637
445000.0,250k - 500k,25,male,quality assurance,2,bangalore,84.96,state,2008,59.16,state,2,B.Tech/B.E.,CS,68.22,1,Karnataka,2012,465,565,535,0.7040904121,465.0,,,-1.3447,0.3448,-0.6343,1.0024,-0.0506
300000.0,250k - 500k,23,male,software engineer,0,bangalore,89.5,state,2010,78.83,state,1,B.Tech/B.E.,other,73.0,0,Orissa,2014,455,485,605,0.8637241777,425.0,,,-2.7443,0.2124,-1.527,1.1601,-0.2859
300000.0,250k - 500k,26,female,software engineer,2,chennai,92.8,state,2006,83.0,state,2,MCA,CS,86.7,0,Tamil Nadu,2012,375,435,425,0.7357957092,475.0,,,-0.881,-0.7473,-0.6343,-0.29027,-0.5245
225000.0,< 250k,24,female,systems engineer,2,noida,79.4,cbse,2009,67.0,cbse,2,B.Tech/B.E.,EC,63.5,0,Uttar Pradesh,2013,510,570,430,0.6944793277,,366.0,,0.99,1.5444,0.3174,0.7798,0.6721
170000.0,< 250k,25,male,hr,1,hyderabad,83.0,state,2006,65.0,state,2,B.Tech/B.E.,CS,65.6,1,Telangana,2012,415,365,515,0.07454626524,255.0,,,0.2009,-0.2793,0.672,1.8249,-0.0506
110000.0,< 250k,25,male,software engineer,0,new delhi,66.8,cbse,2009,59.9,cbse,2,B.Tech/B.E.,EC,65.4,0,Uttar Pradesh,2013,265,520,370,0.6944793277,,366.0,,-1.4606,-0.2793,-0.9245,1.0611,-0.7615
510000.0,500k - 1M,24,male,software engineer,2,pune,79.8,cbse,2008,75.6,cbse,2,B.Tech/B.E.,EC,61.9,0,Haryana,2012,405,620,620,0.3760595867,395.0,300.0,,1.1336,1.0449,0.4711,-0.4879,0.2889
120000.0,< 250k,24,female,software engineer,1,new delhi,88.0,cbse,2009,87.8,cbse,1,B.Tech/B.E.,EC,76.3,1,Delhi,2013,660,495,590,0.8246664007,475.0,400.0,,0.2718,0.3789,0.3174,-0.1076,0.2889
425000.0,250k - 500k,25,female,systems engineer,2,mumbai,87.0,cbse,2008,72.0,cbse,2,B.Tech/B.E.,EC,77.0,0,Madhya Pradesh,2012,485,630,635,0.9854613943,,500.0,,0.8578,0.6568,-0.1988,-0.7015,0.1864
100000.0,< 250k,26,male,software engineer,0,noida,77.0,state,2007,67.0,state,2,B.Tech/B.E.,CS,68.3,0,Tamil Nadu,2011,335,465,305,0.4138382558,385.0,266.0,,0.6646,1.2808,1.9782,2.6475,1.2923
370000.0,250k - 500k,24,female,project manager,2,bangalore,87.4,cbse,2009,87.0,cbse,2,B.Tech/B.E.,CS,82.73,0,Uttarakhand,2013,510,525,605,0.8841225116,535.0,,,-1.1901,-0.9033,-0.4891,0.7673,-0.7615
240000.0,< 250k,22,female,software engineer,0,chennai,80.0,state,2010,79.2,state,2,B.Tech/B.E.,CS,71.4,0,Andhra Pradesh,2014,395,420,270,0.4867470084,415.0,,376.0,0.5591,0.7119,1.2396,-0.7415,-0.2859
500000.0,250k - 500k,25,male,software engineer,3,bangalore,71.0,state,2008,75.0,state,2,B.Tech/B.E.,EC,81.02,1,Karnataka,2012,575,455,605,0.538386893,,333.0,,-0.7264,-0.9033,-0.4891,-0.1727,-1.3539
230000.0,< 250k,25,male,software engineer,2,hyderabad,65.3,state,2006,68.4,state,2,B.Tech/B.E.,CS,70.32,0,Uttar Pradesh,2011,405,565,535,0.8194165298,505.0,,,-0.1082,-0.5913,-0.4891,-1.1128,-1.8673
550000.0,500k - 1M,26,male,software engineer,2,bangalore,94.6,icse,2006,83.0,cbse,1,B.Tech/B.E.,CS,84.0,0,Jharkhand,2011,695,625,725,0.9954647186,685.0,,,-1.1901,0.3448,-1.9405,-0.7603,0.0284
